Label Ep Ev t_t m_0 Delta_x Delta_y Delta_z Delta_vx Delta_vy Delta_vz
0.000000000000000000e+00 1.913001123716618428e-05 8.108926683157224868e-02 5.211423447857823632e-01 4.537388413925560471e-01 9.156138011578665026e-01 3.740927766959438738e-01 1.614104868900869683e-01 6.453173402118006496e-01 8.251641082571605779e-01 5.187181554381982140e-01
0.000000000000000000e+00 1.533582175499352107e-05 7.979420992075285379e-02 7.250939939473786122e-01 5.117102057817612959e-01 5.731147761626262938e-01 9.974972501283235760e-02 3.053820008392569840e-01 8.342499505004832283e-01 6.469316761349501732e-01 4.498726303441184515e-01
0.000000000000000000e+00 5.311420803842416464e-06 9.365136868565596129e-02 2.722208211789930998e-01 2.395568498323266127e-01 6.015232191825601316e-01 6.040531600539779111e-01 1.954916029741955441e-01 4.248516566350014068e-01 4.304480466092612256e-01 6.228575010804111578e-01
0.000000000000000000e+00 1.385302241912568788e-01 2.397836208751475684e-01 3.873575290601018462e-01 1.818270657778677801e-01 2.435721942951941110e-01 6.363054040699089864e-01 8.093576341323963641e-01 2.838728266057538030e-01 3.644651464487532744e-01 4.015015450502913419e-01
0.000000000000000000e+00 1.318847055727120909e-01 1.277094970637352445e-01 1.809796819689611369e-01 1.689987815349063283e-01 7.743277777636852210e-01 7.391972992832664957e-01 7.076798390877920841e-01 3.492511173861865270e-01 7.857440879569486114e-01 6.464047400050821901e-01
0.000000000000000000e+00 7.647644388546625014e-06 1.513301520363365127e-01 4.329867488538002851e-02 1.254061796887571134e-01 3.664154617865422736e-01 9.699150151273628895e-01 8.607204085605208999e-01 1.144467251361050986e-01 3.335762807721402989e-01 5.564631317375134945e-01
0.000000000000000000e+00 4.106114802864611057e-01 6.630750124409598989e-01 9.058553230345331997e-01 5.285953847163584740e-01 3.997732038649669528e-01 5.261511171191827207e-01 9.528177593189126604e-01 5.265895296405528336e-01 5.489214445386459973e-01 1.467528234110117569e-01
0.000000000000000000e+00 3.536391032605076812e-01 6.562565993856923630e-01 5.083096875829868910e-01 2.607840780175161299e-01 3.622113043001057853e-01 4.544768772054953443e-01 4.741741783184554304e-01 3.886835211336389095e-01 4.199112090071369652e-01 4.094311967157139298e-01
0.000000000000000000e+00 5.488908992220730143e-01 5.005122607943393032e-01 4.671707161459606739e-01 2.386393515912876850e-01 2.835648083462252167e-01 5.091766253713919665e-01 9.993391731801928302e-01 5.972108659097099537e-01 3.145977585397944920e-01 2.803617360643132495e-01
0.000000000000000000e+00 3.058549556752684917e-01 3.057349756660378559e-01 5.826521243526774363e-01 4.181921110035293765e-01 2.574633312708951016e-01 2.938595974639078845e-01 8.619583920396926002e-01 7.061207518984564668e-01 3.359965234228537989e-01 3.089710335899502058e-01
0.000000000000000000e+00 2.708509751620704620e-01 4.048988978494242885e-01 7.210726933423416973e-01 6.202712300330857076e-01 1.588985238764573094e-01 7.838590921581756188e-01 9.606379044470705342e-01 1.913385103369521500e-01 2.207049039402599333e-01 4.914879189751058530e-01
0.000000000000000000e+00 4.040636005620121263e-02 9.373547561587733390e-02 3.478002601497456880e-01 1.863131971450364688e-01 3.729412335306191428e-01 7.366378917988926078e-01 9.724161114369718195e-01 2.603625543476840165e-01 5.305094787543855883e-01 6.513057286165484516e-01
0.000000000000000000e+00 5.247271201453767020e-01 5.913553355159557601e-01 8.575267901896654887e-01 4.419959680323257700e-01 6.654883671304956394e-01 8.360287545758033900e-01 3.487223109700224866e-01 2.134425560072043537e-01 5.719882380956483603e-01 3.658816038593289965e-01
0.000000000000000000e+00 9.179527926075324584e-02 9.408187501262769981e-02 5.220716691643427776e-01 3.459518177751075285e-01 8.905953583040887578e-02 4.914020034020545324e-01 9.841379333819215702e-01 5.747391864080181323e-01 1.366203600063082280e-01 5.161424426312601899e-01
0.000000000000000000e+00 5.174527987314964106e-02 1.956689111088764643e-01 4.365408941508565621e-01 4.614168850716122705e-01 1.903068743463767198e-01 6.836000862665133626e-01 9.575525235549193770e-01 4.558498547450332561e-01 1.939481968427684278e-01 1.430125103365411654e-01
0.000000000000000000e+00 3.383989757286072209e-01 5.181181124948992522e-01 1.622217921267056218e-01 1.413449336507159870e-01 6.985489605487849030e-01 5.434765404949715162e-01 5.325359891665929490e-01 5.727177547662588575e-01 6.510378625837724975e-01 7.978757295486965662e-01
0.000000000000000000e+00 1.108981405451575641e-02 7.652116738046658984e-02 8.356870191427574479e-01 8.737688926260691602e-01 4.563202129644683414e-01 6.346920215879883198e-01 9.995698581296550422e-01 4.424330304511540635e-01 5.822364985087318257e-01 4.235768205114683882e-01
0.000000000000000000e+00 1.188581655610724125e-01 1.061132630613622480e-01 8.518168135053751922e-01 4.560612852459531297e-01 8.760206463468173110e-02 2.767630497480041973e-01 5.427378918168417332e-01 6.451575622138112642e-01 8.497432593037229642e-02 3.662994616816007687e-01
0.000000000000000000e+00 1.355201002973497604e-01 2.430280782177626220e-01 5.784469704665022860e-01 4.200407804571764103e-01 5.644428077485402762e-02 7.094147896218361282e-01 9.967726185125038718e-01 3.389026846083537103e-01 8.601184788429866446e-02 5.806042820934320670e-01
0.000000000000000000e+00 1.249606188691063211e-05 8.726777322688902827e-02 3.349134946106005484e-01 3.164245617563903323e-01 8.392223821908056935e-02 5.426329714375592861e-01 7.433790432052078678e-01 3.731428810882424507e-01 1.509763733432484822e-01 5.024053335396119202e-01
0.000000000000000000e+00 8.473211971404481048e-06 4.509530765999486546e-02 6.226816091427549438e-01 3.833388736981575562e-01 1.522883108794931828e-01 2.077519754690339004e-01 7.439800557623488242e-01 7.977883292151253247e-01 2.308174668910386029e-01 3.299356628425662574e-01
0.000000000000000000e+00 2.625136772007652941e-01 3.536319041160374543e-01 7.143550399871487766e-01 3.993658845992555939e-01 7.514143883672685931e-02 6.972325695425893866e-01 9.226103193342642950e-01 2.700153564669427464e-01 1.401208344013777363e-01 2.913430227062864808e-01
0.000000000000000000e+00 7.805398083202221262e-06 7.310054420813803799e-02 6.969872937378704947e-01 4.694735189326868507e-01 4.922448656571577486e-01 8.852285980145482291e-01 9.752029199809619797e-01 1.907819684675423066e-01 5.646548721135790094e-01 4.944665099180489687e-01
0.000000000000000000e+00 1.295651243677418575e-05 4.315361165109937724e-02 1.724502906135616520e-01 1.373950150748344257e-01 6.069189285337414086e-01 5.112066600147031625e-01 2.439826879474402688e-01 5.478281058834622019e-01 4.466308742674803267e-01 5.057827057451713682e-01
0.000000000000000000e+00 3.836489542340941195e-01 4.610331775584040614e-01 9.451527775532657660e-01 4.946239765344691008e-01 2.837460674829551666e-01 3.853402249063969109e-01 3.338909668330144465e-01 4.811314198138098019e-01 2.797228223365131883e-01 6.311558023370278381e-01
0.000000000000000000e+00 3.769526280421017228e-01 5.786447077044077902e-01 1.736324186876109232e-01 1.378530751068138827e-01 5.699420733571289865e-01 4.059828036925866024e-01 5.994363336211061544e-03 5.222625704189929330e-01 4.165060215575761560e-01 2.643145633822051033e-01
0.000000000000000000e+00 1.148014151432358160e-01 9.823182313286904499e-02 1.633827556976193973e-01 1.694007385166722557e-01 5.962501962316248960e-01 9.377930561916840713e-01 8.763567517498641601e-01 1.230379739256944882e-01 6.245572112854591573e-01 5.129531282401126324e-01
0.000000000000000000e+00 1.204658817556830996e-05 1.368782431387348397e-01 2.817929817862368513e-01 2.053113595203317487e-01 8.841519703462726865e-01 5.368840552281867184e-01 1.767837973879304858e-02 3.870333066074583828e-01 7.720683694318916102e-01 4.737080443338844149e-01
0.000000000000000000e+00 2.263177904065361012e-01 4.987082209325497950e-01 2.062444271184528666e-01 2.240898152451329395e-01 5.774213707962518871e-01 5.753137664840375365e-01 3.380491488660061217e-01 5.039764286114866154e-01 4.276143355737153651e-01 7.466777834687283733e-01
0.000000000000000000e+00 4.879503806878141559e-01 7.589686113134288536e-01 7.720842230671511874e-01 4.014692640145733904e-01 5.610949986171327453e-01 6.481456957180672385e-01 9.091996911701920592e-01 4.866950368226569124e-01 6.153156946420821338e-01 4.879645706169761787e-01
0.000000000000000000e+00 1.554635758198825990e-01 2.926309174936779223e-01 4.469619594347880587e-01 4.091403168567699922e-01 1.712120210131826692e-01 5.963544370659941141e-01 9.905644461880962481e-01 5.225996484654229501e-01 1.910918338674609251e-01 5.999469023255977751e-01
0.000000000000000000e+00 6.350841232435734396e-01 7.079374781607542522e-01 6.756368767277831644e-02 1.191452153566467942e-01 4.941412235184849955e-01 3.949815610759319084e-01 1.361911961397208604e-01 4.671529650617672891e-01 4.840930112489251202e-01 2.880165209804919080e-01
0.000000000000000000e+00 4.572171979510141621e-02 1.192035904334617750e-02 4.082701228286523265e-01 2.380115899529151591e-01 3.261559074177554640e-01 6.308755955243694480e-01 8.552034503680359112e-01 2.832079424201255913e-01 4.580423178204328649e-01 5.701204660580636574e-01
0.000000000000000000e+00 4.237862515277595055e-01 5.619066774566435774e-01 3.274732006127694661e-01 1.707532186357703097e-01 1.587699959917945880e-01 1.558241016596609296e-01 4.392750729130925347e-01 7.716863927646437915e-01 1.406313020388199608e-01 2.357787369369078179e-01
0.000000000000000000e+00 6.094162595928812598e-01 5.105362537897605302e-01 6.797885320294305700e-01 4.500028550805259542e-01 6.037765011317712815e-01 4.898469330240322606e-01 1.111190166447308947e-01 4.756997670168531811e-01 4.633195924322671688e-01 9.450854983882275295e-01
0.000000000000000000e+00 3.560956087767206957e-01 5.897346954481175185e-01 5.645745095838411443e-02 9.949824800043138850e-02 7.570576539854541043e-01 3.167949318056042518e-01 1.318091959761371057e-01 7.389605353533339471e-01 6.444650691565521061e-01 4.231730802501504352e-01
0.000000000000000000e+00 4.114929621769698453e-01 4.400894816318988712e-01 1.520373314630589778e-01 9.210392742670059363e-02 1.128617244750906856e-02 5.083399410548188335e-01 9.347075072074468860e-01 5.099022014021290516e-01 2.831045800165238324e-02 2.429610867672726271e-01
0.000000000000000000e+00 8.611804438927384703e-03 7.775534026919134201e-02 1.457447727807637539e-01 1.977496034830421578e-01 7.175569995404031953e-01 7.616402575615275339e-01 7.939655637840806746e-01 3.525209424363060506e-01 7.950355261395497530e-01 4.985244569093866818e-01
0.000000000000000000e+00 5.922370331549948741e-01 6.149013423764609909e-01 3.737826946966568697e-01 3.185007036150642179e-01 6.623409514663837205e-01 2.954964316973002214e-02 5.015370878181046876e-02 9.387861068067029358e-01 6.521381952736122756e-01 3.938357748254931456e-01
0.000000000000000000e+00 2.011060193257920199e-05 5.400088830365176729e-02 6.092046173637077899e-01 5.899702487381084381e-01 1.305085606736830495e-01 3.457195068361800239e-01 9.123599500693071462e-01 7.157666227240908619e-01 2.103897745646061135e-01 4.591360811682699272e-01
0.000000000000000000e+00 1.629021199654954177e-01 1.362899035849472473e-01 4.179795030862381577e-01 2.060906834551685662e-01 2.430927647210684439e-01 5.249273712195168251e-01 9.975414306798058295e-01 5.814186088200931080e-01 2.967305243342888144e-01 7.310904890865745909e-01
0.000000000000000000e+00 4.878571550596004780e-01 7.388652924947287648e-01 8.759104054892774549e-01 6.377145943466180356e-01 1.090475447655512298e-01 5.444781040367631109e-01 7.215858991864096961e-01 3.674565699000127417e-01 1.902203670000351954e-01 5.349922222847576236e-01
0.000000000000000000e+00 1.004338989588184627e-01 3.351564927294087837e-01 1.802485649616585861e-01 1.660239942419146075e-01 6.133418606902787396e-01 5.437060116407764765e-01 1.006742923491051322e-01 4.517524020745780078e-01 4.007819757304534880e-01 4.350182969326883420e-01
0.000000000000000000e+00 5.467462157999813943e-01 7.172743045700737952e-01 8.145370165321347278e-02 5.086901623605744049e-02 4.055857295481287705e-01 4.127686984969023420e-01 3.123661954080211300e-01 4.292404609321889275e-01 4.049498448398818895e-01 3.677119482999376965e-01
0.000000000000000000e+00 2.373410533539043188e-01 3.825800242013676633e-01 7.815798398729761898e-02 1.441178403439229427e-01 1.524955261292752495e-01 8.382309095828583967e-01 9.815961140496765047e-01 1.670065884592558669e-01 1.856167117291664392e-01 5.850260030794406374e-01
0.000000000000000000e+00 8.266169574512560736e-02 1.027020776434212218e-01 8.392393333768124464e-01 5.873966216985788691e-01 7.094673756547992260e-02 5.642863928690552422e-01 7.818087077798150375e-01 3.437056715585706801e-01 1.235561437393938866e-01 5.014878962488772407e-01
0.000000000000000000e+00 6.504408825265895574e-06 1.094786627265729034e-01 4.489238784094288781e-01 3.720351291470196387e-01 2.778688198844245782e-01 5.270705859097724044e-01 6.306564101687748281e-01 3.454897951335060835e-01 3.823802580710282117e-01 4.655273954886512966e-01
0.000000000000000000e+00 1.745496107802086971e-01 2.314372561232362902e-01 9.986261305034715985e-02 1.256547104263869841e-01 2.581631273745468302e-01 9.371248781989220955e-01 9.586502450585161483e-01 1.059081283335708279e-01 2.630168432014414193e-01 4.272731172811510825e-01
0.000000000000000000e+00 9.654444527178070168e-02 6.251157900592715921e-02 2.451223778469505121e-01 1.620867689692158109e-01 5.438191276096641102e-01 8.529032129204616730e-01 9.603492162128710596e-01 2.116020868636999119e-01 6.236418174606240816e-01 5.752568716565603646e-01
0.000000000000000000e+00 3.704151915153097163e-01 3.860925756972204415e-01 7.020796408462990357e-01 3.569205412177458570e-01 5.745396675964958844e-02 6.832618415584458260e-01 9.253101874988793885e-01 2.657034752228928376e-01 1.150196921203311962e-01 5.907457564532463401e-01
0.000000000000000000e+00 4.876055407124884056e-01 7.413899475951298834e-01 2.765944593312476552e-01 2.080430373584301051e-01 4.414666962618819523e-01 1.299468730470831890e-02 2.928768094740576977e-01 9.336345058281934062e-01 4.462012339561559071e-01 4.989389150586368560e-01
0.000000000000000000e+00 5.144531448792941664e-01 7.362151699866353871e-01 6.244319813976739741e-01 4.454509528776844363e-01 5.629687457060341682e-01 3.861839888379485219e-01 5.087884625449734521e-03 5.698235427537449160e-01 4.284258891831321803e-01 5.292245845653729130e-01
0.000000000000000000e+00 1.752111949546810155e-01 3.996453903917776551e-01 4.732130350013972753e-01 3.169051162284031165e-01 3.953522102990210119e-01 5.018265522934183265e-01 8.405452049885515642e-01 4.733099216816083477e-01 5.592840145586004397e-01 4.614926737714434846e-01
0.000000000000000000e+00 1.263651566306904228e-01 1.233952775364795668e-01 6.325836225334626750e-01 4.308146273386332936e-01 3.368200966331635904e-02 5.777221942460362136e-01 9.812402794201688927e-01 4.705951975802790122e-01 6.657572057381239139e-02 2.539623377986363062e-01
0.000000000000000000e+00 3.449123092807234725e-01 1.727134847298205378e-01 4.799163469480965394e-01 2.795171223124697235e-01 5.459862943157955950e-01 1.069157557232424116e-01 1.482356840732579339e-02 8.670963674390871345e-01 4.585992702226538431e-01 3.977678869139048556e-01
0.000000000000000000e+00 2.656675894532267157e-01 3.241490841856789484e-01 9.955785545881778997e-01 5.117678991158527424e-01 4.697889906405563476e-01 2.287097339844371691e-01 1.989923856363712273e-02 6.976482226158208233e-01 3.435975609137832398e-01 6.464487862263700313e-01
0.000000000000000000e+00 9.070892238714202416e-02 8.675224047352779466e-02 1.972637950604503310e-01 2.182677157709775884e-01 5.540119995778168827e-01 9.165261076301214338e-01 9.272769832264079470e-01 1.439128323860026093e-01 6.074091862867592173e-01 5.949267116878012018e-01
0.000000000000000000e+00 5.812818394634403085e-02 1.101083947675938618e-01 8.560138960189698221e-01 5.472186505945844104e-01 2.548076009264955699e-01 1.324501403512697850e-01 2.596272397914229924e-01 7.693967622293571562e-01 2.391907426466719222e-01 1.274735193842475023e-01
0.000000000000000000e+00 1.311572969866182962e-05 5.299351918311723253e-02 5.090158169925387277e-01 4.241379091761814379e-01 3.290078179003692593e-01 3.836606601642480463e-01 2.840009040074685798e-01 4.490825148779968856e-01 3.149128505502210018e-01 4.120205649909074452e-01
0.000000000000000000e+00 3.005292698272625795e-01 7.300693876683985728e-01 8.532972924704849138e-01 5.522063274083590656e-01 1.619389044831394120e-01 6.784991425790973807e-01 8.608234650468707949e-01 2.799295759701264652e-01 2.543770020767973650e-01 4.609989846591725504e-01
